,SSBS,SSB,MaxAbundance,TotalAbundance,RescaledAbundance,Sample_midpoint,Latitude,Longitude,Study_common_taxon,Predominant_land_use,Max_linear_extent_metres,geometry
2661,AD1_2011__Tonietto 1  13,AD1_2011__Tonietto 1 ,167.0,34.0,0.20359281437125748,2006-08-16,42.2323416667,-87.8676333333,Hymenoptera,Primary vegetation,,POINT (-87.8676333333 42.2323416667)
2662,AD1_2011__Tonietto 1  14,AD1_2011__Tonietto 1 ,167.0,33.0,0.19760479041916168,2006-08-16,42.4003611111,-87.8369194444,Hymenoptera,Primary vegetation,,POINT (-87.8369194444 42.4003611111)
2180,AD1_2011__Cameron 1  160,AD1_2011__Cameron 1 ,238.0,30.6,0.1285714285714286,2008-07-01,42.4253,-87.80558,Hymenoptera,Cannot decide,,POINT (-87.80558 42.4253)
2077,AD1_2011__Cameron 1  57,AD1_2011__Cameron 1 ,238.0,62.631578947368425,0.26315789473684215,2008-06-30,42.460477,-88.192242,Hymenoptera,Cannot decide,,POINT (-88.192242 42.460477)
2115,AD1_2011__Cameron 1  95,AD1_2011__Cameron 1 ,238.0,124.66666666666667,0.5238095238095238,2009-07-28,41.97828,-89.357038,Hymenoptera,Cannot decide,,POINT (-89.357038 41.97828)
2062,AD1_2011__Cameron 1  42,AD1_2011__Cameron 1 ,238.0,68.0,0.2857142857142857,2008-06-19,41.97828,-89.357038,Hymenoptera,Cannot decide,,POINT (-89.357038 41.97828)
2106,AD1_2011__Cameron 1  86,AD1_2011__Cameron 1 ,238.0,132.22222222222223,0.5555555555555556,2009-07-30,42.52891,-90.49508,Hymenoptera,Cannot decide,,POINT (-90.49508 42.52891)
2030,AD1_2011__Cameron 1  10,AD1_2011__Cameron 1 ,238.0,18.88888888888889,0.07936507936507936,2008-07-06,42.66992,-91.402,Hymenoptera,Cannot decide,,POINT (-91.402 42.66992)
2078,AD1_2011__Cameron 1  58,AD1_2011__Cameron 1 ,238.0,221.0,0.9285714285714286,2008-08-07,43.04103,-89.43149,Hymenoptera,Cannot decide,,POINT (-89.43149 43.04103)
2113,AD1_2011__Cameron 1  93,AD1_2011__Cameron 1 ,238.0,185.11111111111111,0.7777777777777778,2009-07-29,43.04103,-89.43149,Hymenoptera,Cannot decide,,POINT (-89.43149 43.04103)
2060,AD1_2011__Cameron 1  40,AD1_2011__Cameron 1 ,238.0,68.0,0.2857142857142857,2008-06-19,43.04103,-89.43149,Hymenoptera,Cannot decide,,POINT (-89.43149 43.04103)
2028,AD1_2011__Cameron 1  8,AD1_2011__Cameron 1 ,238.0,106.25,0.44642857142857145,2008-09-18,43.06555,-92.6489,Hymenoptera,Cannot decide,,POINT (-92.6489 43.06555)
24629,LH2_2010__Hendrix 1  2,LH2_2010__Hendrix 1 ,394.0,167.0,0.42385786802030456,2005-07-17,43.23583333333333,-91.12027777777777,Hymenoptera,Primary vegetation,141.0,POINT (-91.12027777777777 43.23583333333333)
24630,LH2_2010__Hendrix 1  3,LH2_2010__Hendrix 1 ,394.0,118.0,0.29949238578680204,2005-07-17,43.32055555555556,-91.1588888888889,Hymenoptera,Primary vegetation,141.0,POINT (-91.1588888888889 43.32055555555556)
25043,RB1_2007__Flinn 1 WD8 25,RB1_2007__Flinn 1 WD8,382.0,43.0,0.112565445026178,2007-07-02,42.32027777777778,-76.61666666666666,Tracheophyta,Primary vegetation,100.0,POINT (-76.61666666666666 42.32027777777778)
25056,RB1_2007__Flinn 1 WV13 38,RB1_2007__Flinn 1 WV13,382.0,91.0,0.23821989528795812,2007-07-02,42.32055555555556,-76.42194444444445,Tracheophyta,Mature secondary vegetation,100.0,POINT (-76.42194444444445 42.32055555555556)
25021,RB1_2007__Flinn 1 AP6 3,RB1_2007__Flinn 1 AP6,382.0,85.0,0.22251308900523561,2007-07-02,42.32083333333334,-76.64527777777778,Tracheophyta,Primary vegetation,100.0,POINT (-76.64527777777778 42.32083333333334)
25022,RB1_2007__Flinn 1 AP6 4,RB1_2007__Flinn 1 AP6,382.0,109.0,0.28534031413612565,2007-07-02,42.321111111111115,-76.6438888888889,Tracheophyta,Mature secondary vegetation,100.0,POINT (-76.6438888888889 42.321111111111115)
25044,RB1_2007__Flinn 1 WD8 26,RB1_2007__Flinn 1 WD8,382.0,81.0,0.21204188481675393,2007-07-02,42.32138888888889,-76.61666666666666,Tracheophyta,Mature secondary vegetation,100.0,POINT (-76.61666666666666 42.32138888888889)
25055,RB1_2007__Flinn 1 WV13 37,RB1_2007__Flinn 1 WV13,382.0,137.0,0.3586387434554974,2007-07-02,42.32166666666667,-76.42222222222223,Tracheophyta,Primary vegetation,100.0,POINT (-76.42222222222223 42.32166666666667)
25051,RB1_2007__Flinn 1 WV10 33,RB1_2007__Flinn 1 WV10,382.0,138.0,0.3612565445026178,2007-07-02,42.32888888888889,-76.49055555555556,Tracheophyta,Primary vegetation,100.0,POINT (-76.49055555555556 42.32888888888889)
25052,RB1_2007__Flinn 1 WV10 34,RB1_2007__Flinn 1 WV10,382.0,65.0,0.17015706806282724,2007-07-02,42.330000000000005,-76.49055555555556,Tracheophyta,Mature secondary vegetation,100.0,POINT (-76.49055555555556 42.330000000000005)
25019,RB1_2007__Flinn 1 AP5 1,RB1_2007__Flinn 1 AP5,382.0,204.0,0.5340314136125655,2007-07-02,42.33861111111111,-76.65805555555556,Tracheophyta,Primary vegetation,100.0,POINT (-76.65805555555556 42.33861111111111)
25020,RB1_2007__Flinn 1 AP5 2,RB1_2007__Flinn 1 AP5,382.0,40.0,0.10471204188481675,2007-07-02,42.339444444444446,-76.65805555555556,Tracheophyta,Mature secondary vegetation,100.0,POINT (-76.65805555555556 42.339444444444446)
25038,RB1_2007__Flinn 1 SV5 20,RB1_2007__Flinn 1 SV5,382.0,174.0,0.45549738219895286,2007-07-02,42.35666666666667,-76.33833333333332,Tracheophyta,Mature secondary vegetation,100.0,POINT (-76.33833333333332 42.35666666666667)
25037,RB1_2007__Flinn 1 SV5 19,RB1_2007__Flinn 1 SV5,382.0,282.0,0.7382198952879581,2007-07-02,42.35666666666667,-76.33694444444444,Tracheophyta,Primary vegetation,100.0,POINT (-76.33694444444444 42.35666666666667)
25057,RB1_2007__Flinn 1 WV3 39,RB1_2007__Flinn 1 WV3,382.0,135.0,0.35340314136125656,2007-07-02,42.358333333333334,-76.375,Tracheophyta,Primary vegetation,100.0,POINT (-76.375 42.358333333333334)
25058,RB1_2007__Flinn 1 WV3 40,RB1_2007__Flinn 1 WV3,382.0,157.0,0.4109947643979058,2007-07-02,42.35916666666667,-76.37472222222222,Tracheophyta,Mature secondary vegetation,100.0,POINT (-76.37472222222222 42.35916666666667)
25036,RB1_2007__Flinn 1 SV1 18,RB1_2007__Flinn 1 SV1,382.0,126.0,0.3298429319371728,2007-07-02,42.37222222222222,-76.36472222222221,Tracheophyta,Mature secondary vegetation,100.0,POINT (-76.36472222222221 42.37222222222222)
25035,RB1_2007__Flinn 1 SV1 17,RB1_2007__Flinn 1 SV1,382.0,202.0,0.5287958115183246,2007-07-02,42.373333333333335,-76.36472222222221,Tracheophyta,Primary vegetation,100.0,POINT (-76.36472222222221 42.373333333333335)
25034,RB1_2007__Flinn 1 MB4 16,RB1_2007__Flinn 1 MB4,382.0,125.0,0.32722513089005234,2007-07-02,42.388888888888886,-76.67694444444444,Tracheophyta,Mature secondary vegetation,100.0,POINT (-76.67694444444444 42.388888888888886)
25033,RB1_2007__Flinn 1 MB4 15,RB1_2007__Flinn 1 MB4,382.0,66.0,0.17277486910994763,2007-07-02,42.388888888888886,-76.67555555555556,Tracheophyta,Primary vegetation,100.0,POINT (-76.67555555555556 42.388888888888886)
25031,RB1_2007__Flinn 1 MB3 13,RB1_2007__Flinn 1 MB3,382.0,165.0,0.4319371727748691,2007-07-02,42.40694444444444,-76.68027777777779,Tracheophyta,Primary vegetation,100.0,POINT (-76.68027777777779 42.40694444444444)
25032,RB1_2007__Flinn 1 MB3 14,RB1_2007__Flinn 1 MB3,382.0,128.0,0.33507853403141363,2007-07-02,42.40694444444444,-76.68166666666667,Tracheophyta,Mature secondary vegetation,100.0,POINT (-76.68166666666667 42.40694444444444)
25025,RB1_2007__Flinn 1 DD7 7,RB1_2007__Flinn 1 DD7,382.0,382.0,1.0,2007-07-02,42.43055555555555,-76.30555555555556,Tracheophyta,Primary vegetation,100.0,POINT (-76.30555555555556 42.43055555555555)
25026,RB1_2007__Flinn 1 DD7 8,RB1_2007__Flinn 1 DD7,382.0,222.0,0.581151832460733,2007-07-02,42.431666666666665,-76.30555555555556,Tracheophyta,Mature secondary vegetation,100.0,POINT (-76.30555555555556 42.431666666666665)
24796,LH2_2015__Connelly 1  8,LH2_2015__Connelly 1 ,215.0,84.0,0.39069767441860465,2012-10-15,42.444558,-76.542165,Hymenoptera,Cropland,35.36,POINT (-76.542165 42.444558)
24800,LH2_2015__Connelly 1  12,LH2_2015__Connelly 1 ,215.0,115.0,0.5348837209302325,2012-10-15,42.445606,-76.535856,Hymenoptera,Cropland,35.36,POINT (-76.535856 42.445606)
25024,RB1_2007__Flinn 1 DD5 6,RB1_2007__Flinn 1 DD5,382.0,209.0,0.5471204188481675,2007-07-02,42.44972222222222,-76.33305555555555,Tracheophyta,Mature secondary vegetation,100.0,POINT (-76.33305555555555 42.44972222222222)
25023,RB1_2007__Flinn 1 DD5 5,RB1_2007__Flinn 1 DD5,382.0,123.0,0.3219895287958115,2007-07-02,42.45055555555556,-76.33277777777778,Tracheophyta,Primary vegetation,100.0,POINT (-76.33277777777778 42.45055555555556)
25030,RB1_2007__Flinn 1 MB2 12,RB1_2007__Flinn 1 MB2,382.0,54.0,0.14136125654450263,2007-07-02,42.45722222222223,-76.65972222222223,Tracheophyta,Mature secondary vegetation,100.0,POINT (-76.65972222222223 42.45722222222223)
25029,RB1_2007__Flinn 1 MB2 11,RB1_2007__Flinn 1 MB2,382.0,274.0,0.7172774869109948,2007-07-02,42.45722222222223,-76.66111111111111,Tracheophyta,Primary vegetation,100.0,POINT (-76.66111111111111 42.45722222222223)
24798,LH2_2015__Connelly 1  10,LH2_2015__Connelly 1 ,215.0,39.0,0.1813953488372093,2012-10-15,42.490861,-76.727372,Hymenoptera,Cropland,35.36,POINT (-76.727372 42.490861)
25048,RB1_2007__Flinn 1 WG3 30,RB1_2007__Flinn 1 WG3,382.0,141.0,0.36910994764397903,2007-07-02,42.50694444444444,-76.46083333333334,Tracheophyta,Mature secondary vegetation,100.0,POINT (-76.46083333333334 42.50694444444444)
25047,RB1_2007__Flinn 1 WG3 29,RB1_2007__Flinn 1 WG3,382.0,163.0,0.42670157068062825,2007-07-02,42.50805555555556,-76.54416666666667,Tracheophyta,Primary vegetation,100.0,POINT (-76.54416666666667 42.50805555555556)
24790,LH2_2015__Connelly 1  2,LH2_2015__Connelly 1 ,215.0,113.0,0.5255813953488372,2012-10-15,42.511901,-76.360236,Hymenoptera,Cropland,35.36,POINT (-76.360236 42.511901)
25041,RB1_2007__Flinn 1 TB2 23,RB1_2007__Flinn 1 TB2,382.0,113.0,0.29581151832460734,2007-07-02,42.51222222222222,-76.68361111111112,Tracheophyta,Primary vegetation,100.0,POINT (-76.68361111111112 42.51222222222222)
25042,RB1_2007__Flinn 1 TB2 24,RB1_2007__Flinn 1 TB2,382.0,205.0,0.5366492146596858,2007-07-02,42.5125,-76.68222222222222,Tracheophyta,Mature secondary vegetation,100.0,POINT (-76.68222222222222 42.5125)
24794,LH2_2015__Connelly 1  6,LH2_2015__Connelly 1 ,215.0,124.0,0.5767441860465117,2012-10-15,42.521373,-76.332757,Hymenoptera,Cropland,35.36,POINT (-76.332757 42.521373)
25046,RB1_2007__Flinn 1 WG2 28,RB1_2007__Flinn 1 WG2,382.0,64.0,0.16753926701570682,2007-07-02,42.533055555555556,-76.44638888888889,Tracheophyta,Mature secondary vegetation,100.0,POINT (-76.44638888888889 42.533055555555556)
25045,RB1_2007__Flinn 1 WG2 27,RB1_2007__Flinn 1 WG2,382.0,194.0,0.5078534031413613,2007-07-02,42.53388888888889,-76.44638888888889,Tracheophyta,Primary vegetation,100.0,POINT (-76.44638888888889 42.53388888888889)
24799,LH2_2015__Connelly 1  11,LH2_2015__Connelly 1 ,215.0,37.0,0.17209302325581396,2012-10-15,42.551894,-76.676863,Hymenoptera,Cropland,35.36,POINT (-76.676863 42.551894)
24789,LH2_2015__Connelly 1  1,LH2_2015__Connelly 1 ,215.0,82.0,0.3813953488372093,2012-10-15,42.604505,-76.859957,Hymenoptera,Cropland,35.36,POINT (-76.859957 42.604505)
25050,RB1_2007__Flinn 1 WG9 32,RB1_2007__Flinn 1 WG9,382.0,44.0,0.11518324607329843,2007-07-02,42.605000000000004,-76.39027777777778,Tracheophyta,Mature secondary vegetation,100.0,POINT (-76.39027777777778 42.605000000000004)
25049,RB1_2007__Flinn 1 WG9 31,RB1_2007__Flinn 1 WG9,382.0,269.0,0.7041884816753927,2007-07-02,42.60611111111111,-76.39,Tracheophyta,Primary vegetation,100.0,POINT (-76.39 42.60611111111111)
24791,LH2_2015__Connelly 1  3,LH2_2015__Connelly 1 ,215.0,122.0,0.5674418604651162,2012-10-15,42.61293,-76.303288,Hymenoptera,Cropland,35.36,POINT (-76.303288 42.61293)
25028,RB1_2007__Flinn 1 LV1 10,RB1_2007__Flinn 1 LV1,382.0,304.0,0.7958115183246073,2007-07-02,42.61972222222222,-76.515,Tracheophyta,Mature secondary vegetation,100.0,POINT (-76.515 42.61972222222222)
25027,RB1_2007__Flinn 1 LV1 9,RB1_2007__Flinn 1 LV1,382.0,314.0,0.8219895287958116,2007-07-02,42.61972222222222,-76.51638888888888,Tracheophyta,Primary vegetation,100.0,POINT (-76.51638888888888 42.61972222222222)
24795,LH2_2015__Connelly 1  7,LH2_2015__Connelly 1 ,215.0,48.0,0.22325581395348837,2012-10-15,42.659227,-76.474815,Hymenoptera,Cropland,35.36,POINT (-76.474815 42.659227)
2166,AD1_2011__Cameron 1  146,AD1_2011__Cameron 1 ,238.0,90.66666666666667,0.380952380952381,2009-07-12,42.68171,-76.85107,Hymenoptera,Cannot decide,,POINT (-76.85107 42.68171)
25125,SS1_2007__Minor 1 F1 12,SS1_2007__Minor 1 F1,865.625,283.0,0.3269314079422383,1999-07-02,42.73883333333333,-76.07683333333333,Arachnida,Intermediate secondary vegetation,,POINT (-76.07683333333333 42.73883333333333)
25119,SS1_2007__Minor 1 Tully 6,SS1_2007__Minor 1 Tully,865.625,280.0,0.3234657039711191,1999-07-02,42.757,-76.0805,Arachnida,Secondary vegetation (indeterminate age),,POINT (-76.0805 42.757)
25122,SS1_2007__Minor 1 Tully 9,SS1_2007__Minor 1 Tully,865.625,295.0,0.3407942238267148,1999-07-02,42.76,-76.08216666666667,Arachnida,Secondary vegetation (indeterminate age),,POINT (-76.08216666666667 42.76)
25126,SS1_2007__Minor 1 Tully 13,SS1_2007__Minor 1 Tully,865.625,48.0,0.05545126353790614,1999-07-02,42.76983333333333,-76.08,Arachnida,Intermediate secondary vegetation,,POINT (-76.08 42.76983333333333)
25120,SS1_2007__Minor 1 Tully 7,SS1_2007__Minor 1 Tully,865.625,96.0,0.11090252707581227,1999-07-02,42.783,-76.08566666666667,Arachnida,Young secondary vegetation,,POINT (-76.08566666666667 42.783)
25123,SS1_2007__Minor 1 Tully 10,SS1_2007__Minor 1 Tully,865.625,51.0,0.058916967509025274,1999-07-02,42.78366666666666,-76.08533333333332,Arachnida,Secondary vegetation (indeterminate age),,POINT (-76.08533333333332 42.78366666666666)
25115,SS1_2007__Minor 1 Tully 2,SS1_2007__Minor 1 Tully,865.625,323.0,0.37314079422382673,1999-07-02,42.784,-76.09033333333333,Arachnida,Cropland,,POINT (-76.09033333333333 42.784)
25121,SS1_2007__Minor 1 De Ruyter 8,SS1_2007__Minor 1 De Ruyter,865.625,443.0,0.511768953068592,1999-07-02,42.7895,-75.92266666666667,Arachnida,Secondary vegetation (indeterminate age),,POINT (-75.92266666666667 42.7895)
25124,SS1_2007__Minor 1 De Ruyter 11,SS1_2007__Minor 1 De Ruyter,865.625,130.0,0.15018050541516245,1999-07-02,42.79,-75.92266666666667,Arachnida,Secondary vegetation (indeterminate age),,POINT (-75.92266666666667 42.79)
25118,SS1_2007__Minor 1 Tully 5,SS1_2007__Minor 1 Tully,865.625,865.625,1.0,1999-07-02,42.791666666666664,-76.125,Arachnida,Plantation forest,,POINT (-76.125 42.791666666666664)
25127,SS1_2007__Minor 1 Fabius 14,SS1_2007__Minor 1 Fabius,865.625,196.0,0.2264259927797834,1999-07-02,42.819,-75.9225,Arachnida,Intermediate secondary vegetation,,POINT (-75.9225 42.819)
25116,SS1_2007__Minor 1 Fabius 3,SS1_2007__Minor 1 Fabius,865.625,38.0,0.04389891696750903,1999-07-02,42.841166666666666,-75.924,Arachnida,Cropland,,POINT (-75.924 42.841166666666666)
25114,SS1_2007__Minor 1 C1 1,SS1_2007__Minor 1 C1,865.625,46.0,0.05314079422382671,1999-07-02,42.8805,-76.057,Arachnida,Cropland,,POINT (-76.057 42.8805)
24793,LH2_2015__Connelly 1  5,LH2_2015__Connelly 1 ,215.0,89.0,0.413953488372093,2012-10-15,42.9423,-77.036751,Hymenoptera,Cropland,35.36,POINT (-77.036751 42.9423)
24792,LH2_2015__Connelly 1  4,LH2_2015__Connelly 1 ,215.0,215.0,1.0,2012-10-15,42.974917,-76.495865,Hymenoptera,Cropland,35.36,POINT (-76.495865 42.974917)
24801,LH2_2015__Connelly 1  13,LH2_2015__Connelly 1 ,215.0,93.0,0.4325581395348837,2012-10-15,43.165388,-77.278782,Hymenoptera,Cropland,35.36,POINT (-77.278782 43.165388)
24797,LH2_2015__Connelly 1  9,LH2_2015__Connelly 1 ,215.0,47.0,0.2186046511627907,2012-10-15,43.25062,-77.191432,Hymenoptera,Cropland,35.36,POINT (-77.191432 43.25062)
25117,SS1_2007__Minor 1 W1 4,SS1_2007__Minor 1 W1,865.625,805.2083333333334,0.9302045728038508,1999-07-02,43.87833333333333,-76.1125,Arachnida,Plantation forest,,POINT (-76.1125 43.87833333333333)
13028,MG1_2008__Boutin 1  2,MG1_2008__Boutin 1 ,359.083333336,359.083333336,1.0,2000-06-16,44.097,-78.127,Tracheophyta,Cropland,,POINT (-78.127 44.097)
20926,VB1_2009__Boutin 1  12,VB1_2009__Boutin 1 ,763.0,531.0,0.6959370904325033,2000-06-24,44.097,-78.127,Animalia,Cropland,,POINT (-78.127 44.097)
20946,VB1_2009__Boutin 2  12,VB1_2009__Boutin 2 ,548.0,192.0,0.35036496350364965,2000-06-24,44.097,-78.127,Animalia,Cropland,,POINT (-78.127 44.097)
20976,VB1_2009__Boutin 4  2,VB1_2009__Boutin 4 ,359.083333336,359.083333336,1.0,2000-06-16,44.097,-78.127,Tracheophyta,Cropland,,POINT (-78.127 44.097)
20966,VB1_2009__Boutin 3  12,VB1_2009__Boutin 3 ,512.0,196.0,0.3828125,2000-06-24,44.097,-78.127,Animalia,Cropland,,POINT (-78.127 44.097)
20971,VB1_2009__Boutin 3  17,VB1_2009__Boutin 3 ,512.0,112.0,0.21875,2000-06-24,44.097,-78.127,Animalia,Cropland,,POINT (-78.127 44.097)
20949,VB1_2009__Boutin 2  15,VB1_2009__Boutin 2 ,548.0,238.0,0.4343065693430657,2000-06-24,44.182,-78.423,Animalia,Cropland,,POINT (-78.423 44.182)
20969,VB1_2009__Boutin 3  15,VB1_2009__Boutin 3 ,512.0,184.0,0.359375,2000-06-24,44.182,-78.423,Animalia,Cropland,,POINT (-78.423 44.182)
20934,VB1_2009__Boutin 1  20,VB1_2009__Boutin 1 ,763.0,219.0,0.2870249017038008,2000-06-24,44.182,-78.423,Animalia,Cropland,,POINT (-78.423 44.182)
20954,VB1_2009__Boutin 2  20,VB1_2009__Boutin 2 ,548.0,240.0,0.43795620437956206,2000-06-24,44.182,-78.423,Animalia,Cropland,,POINT (-78.423 44.182)
13032,MG1_2008__Boutin 1  6,MG1_2008__Boutin 1 ,359.083333336,172.125,0.479345555809854,2000-06-16,44.182,-78.423,Tracheophyta,Cropland,,POINT (-78.423 44.182)
20980,VB1_2009__Boutin 4  6,VB1_2009__Boutin 4 ,359.083333336,172.125,0.479345555809854,2000-06-16,44.182,-78.423,Tracheophyta,Cropland,,POINT (-78.423 44.182)
15868,SC1_2008__Eigenbrod 1  22,SC1_2008__Eigenbrod 1 ,35.0,10.0,0.2857142857142857,2006-05-22,44.759253,-75.473967,Anura,Secondary vegetation (indeterminate age),200.0,POINT (-75.473967 44.759253)
15852,SC1_2008__Eigenbrod 1  6,SC1_2008__Eigenbrod 1 ,35.0,11.0,0.3142857142857143,2006-05-22,44.79754,-75.428914,Anura,Cropland,200.0,POINT (-75.428914 44.79754)
15858,SC1_2008__Eigenbrod 1  12,SC1_2008__Eigenbrod 1 ,35.0,10.0,0.2857142857142857,2006-05-22,44.79798,-75.487573,Anura,Secondary vegetation (indeterminate age),200.0,POINT (-75.487573 44.79798)
15881,SC1_2008__Eigenbrod 1  35,SC1_2008__Eigenbrod 1 ,35.0,3.0,0.08571428571428572,2006-05-22,44.804872,-75.422731,Anura,Cropland,200.0,POINT (-75.422731 44.804872)
15871,SC1_2008__Eigenbrod 1  25,SC1_2008__Eigenbrod 1 ,35.0,9.0,0.2571428571428571,2006-05-22,44.809948,-75.444343,Anura,Cropland,200.0,POINT (-75.444343 44.809948)
15870,SC1_2008__Eigenbrod 1  24,SC1_2008__Eigenbrod 1 ,35.0,31.0,0.8857142857142857,2006-05-22,44.812202,-75.463801,Anura,Secondary vegetation (indeterminate age),200.0,POINT (-75.463801 44.812202)
15850,SC1_2008__Eigenbrod 1  4,SC1_2008__Eigenbrod 1 ,35.0,12.0,0.34285714285714286,2006-05-22,44.82566,-75.425298,Anura,Cropland,200.0,POINT (-75.425298 44.82566)
15869,SC1_2008__Eigenbrod 1  23,SC1_2008__Eigenbrod 1 ,35.0,19.0,0.5428571428571428,2006-05-22,44.833703,-75.391374,Anura,Cropland,200.0,POINT (-75.391374 44.833703)
15862,SC1_2008__Eigenbrod 1  16,SC1_2008__Eigenbrod 1 ,35.0,34.0,0.9714285714285714,2006-05-22,44.845349,-75.398042,Anura,Secondary vegetation (indeterminate age),200.0,POINT (-75.398042 44.845349)
15860,SC1_2008__Eigenbrod 1  14,SC1_2008__Eigenbrod 1 ,35.0,17.0,0.4857142857142857,2006-05-22,44.856564,-75.34612,Anura,Secondary vegetation (indeterminate age),200.0,POINT (-75.34612 44.856564)
15854,SC1_2008__Eigenbrod 1  8,SC1_2008__Eigenbrod 1 ,35.0,17.0,0.4857142857142857,2006-05-22,44.8614,-75.335656,Anura,Secondary vegetation (indeterminate age),200.0,POINT (-75.335656 44.8614)
15875,SC1_2008__Eigenbrod 1  29,SC1_2008__Eigenbrod 1 ,35.0,25.0,0.7142857142857143,2006-05-22,44.871307,-75.31633,Anura,Secondary vegetation (indeterminate age),200.0,POINT (-75.31633 44.871307)
15882,SC1_2008__Eigenbrod 1  36,SC1_2008__Eigenbrod 1 ,35.0,8.0,0.22857142857142856,2006-05-22,44.884906,-75.282482,Anura,Cropland,200.0,POINT (-75.282482 44.884906)
15880,SC1_2008__Eigenbrod 1  34,SC1_2008__Eigenbrod 1 ,35.0,5.0,0.14285714285714285,2006-05-22,44.889531,-75.271165,Anura,Cropland,200.0,POINT (-75.271165 44.889531)
15873,SC1_2008__Eigenbrod 1  27,SC1_2008__Eigenbrod 1 ,35.0,5.0,0.14285714285714285,2006-05-22,44.89995,-75.241722,Anura,Cropland,200.0,POINT (-75.241722 44.89995)
15876,SC1_2008__Eigenbrod 1  30,SC1_2008__Eigenbrod 1 ,35.0,15.0,0.42857142857142855,2006-05-22,44.916459,-75.228347,Anura,Secondary vegetation (indeterminate age),200.0,POINT (-75.228347 44.916459)
15867,SC1_2008__Eigenbrod 1  21,SC1_2008__Eigenbrod 1 ,35.0,2.0,0.05714285714285714,2006-05-22,44.919533,-75.194067,Anura,Cropland,200.0,POINT (-75.194067 44.919533)
15847,SC1_2008__Eigenbrod 1  1,SC1_2008__Eigenbrod 1 ,35.0,2.0,0.05714285714285714,2006-05-22,44.923439,-75.187488,Anura,Cropland,200.0,POINT (-75.187488 44.923439)
15857,SC1_2008__Eigenbrod 1  11,SC1_2008__Eigenbrod 1 ,35.0,9.0,0.2571428571428571,2006-05-22,44.927342,-75.198638,Anura,Cropland,200.0,POINT (-75.198638 44.927342)
15878,SC1_2008__Eigenbrod 1  32,SC1_2008__Eigenbrod 1 ,35.0,12.0,0.34285714285714286,2006-05-22,44.934246,-75.163544,Anura,Secondary vegetation (indeterminate age),200.0,POINT (-75.163544 44.934246)
15879,SC1_2008__Eigenbrod 1  33,SC1_2008__Eigenbrod 1 ,35.0,13.0,0.37142857142857144,2006-05-22,44.934956,-75.158848,Anura,Cropland,200.0,POINT (-75.158848 44.934956)
15864,SC1_2008__Eigenbrod 1  18,SC1_2008__Eigenbrod 1 ,35.0,20.0,0.5714285714285714,2006-05-22,44.952727,-75.118816,Anura,Secondary vegetation (indeterminate age),200.0,POINT (-75.118816 44.952727)
15872,SC1_2008__Eigenbrod 1  26,SC1_2008__Eigenbrod 1 ,35.0,16.0,0.45714285714285713,2006-05-22,44.954202,-75.150072,Anura,Cropland,200.0,POINT (-75.150072 44.954202)
15874,SC1_2008__Eigenbrod 1  28,SC1_2008__Eigenbrod 1 ,35.0,10.0,0.2857142857142857,2006-05-22,44.955858,-75.111111,Anura,Secondary vegetation (indeterminate age),200.0,POINT (-75.111111 44.955858)
15855,SC1_2008__Eigenbrod 1  9,SC1_2008__Eigenbrod 1 ,35.0,8.0,0.22857142857142856,2006-05-22,44.958454,-75.101265,Anura,Cropland,200.0,POINT (-75.101265 44.958454)
15856,SC1_2008__Eigenbrod 1  10,SC1_2008__Eigenbrod 1 ,35.0,8.0,0.22857142857142856,2006-05-22,44.960116,-75.096174,Anura,Cropland,200.0,POINT (-75.096174 44.960116)
15848,SC1_2008__Eigenbrod 1  2,SC1_2008__Eigenbrod 1 ,35.0,19.0,0.5428571428571428,2006-05-22,44.968798,-75.087782,Anura,Secondary vegetation (indeterminate age),200.0,POINT (-75.087782 44.968798)
15863,SC1_2008__Eigenbrod 1  17,SC1_2008__Eigenbrod 1 ,35.0,35.0,1.0,2006-05-22,44.987711,-75.085609,Anura,Secondary vegetation (indeterminate age),200.0,POINT (-75.085609 44.987711)
15853,SC1_2008__Eigenbrod 1  7,SC1_2008__Eigenbrod 1 ,35.0,20.0,0.5714285714285714,2006-05-22,44.990215,-75.063927,Anura,Cropland,200.0,POINT (-75.063927 44.990215)
